Vendor,Model,Version,Date,Checksum,Description,Download
Netgear,WC7600v2,6.0.1.3,07/08/2020,,,https://www.downloads.netgear.com/files/GDC/WC7600v2/WC7600V2_FW_V6.0.1.3.zip
Netgear,WC7500,6.0.1.0,07/08/2020,,,https://www.downloads.netgear.com/files/GDC/WC7500/WC7500_FW_V6.0.1.0.zip
Netgear,WC7500,6.0.1.3,07/08/2020,,,https://www.downloads.netgear.com/files/GDC/WC7500/WC7500_FW_V6.0.1.3.zip
Netgear,WC7520,2.5.0.43,05/06/2023,,"Fixed AP reboots., Fixed Wireless client disconnect/reconnect on WNAP210., Fixed the captive portal authentication page issue where the EULA text is not displayed properly in the Internet Explorer browser., Fixed the issue where the syslog messages from Controller and AP are not in sync., Fixed the client connectivity issues with the remote APs on a corner case., Using the Download Link below, download and extract the new firmware to a convenient place such as your desktop. The filename after extracting is, , , , Log into the WC7520, Select, >, from the main/submenu., In the Firmware Upgrade section, select Local File and click, Locate the downloaded file and click, This will start the software upgrade to your WC7520.  This may take some time., At the conclusion of the upgrade, your WC7520 will reboot., If you encounter any issues with the web interface of the system following the upgrade then please clear your browser cache, restart your browser and try again., When using Stacking setup,  there is no issues if you have same password on Stack primary and secondaries., If there is different passwords on Primary and Secondary, First destack, change the password on primary and secondaries to same password and stack back., Now upgrade.",https://www.downloads.netgear.com/files/GDC/WC7520/WC7520_V2.5.0.43.zip
Netgear,WC7520,2.5.0.26,11/28/2016,,"This release contains bug fixes that will increase the reliability of the AP in high RF congested areas., L3 roaming will have impact if the Managed APs change IP address after tunnels are established., In a working environment with External Radius Authentication, if the Authentication server is changed from External to Internal Authentication, immediately after the change clients cold connect using the older security cache. If the client disconnect to timeout, new authentication will be done., After APs are removed from managed list they must be rebooted to stop broadcasting the previously configured SSIDs., Internal Radius server will not function as expected while importing certificates created using openssl higher than version 9.81., Upgrading 380Rv2 from managed to standalone need an intermediate firmware upgrade., Standalone APs needs to be converted to Managed image before deploying them as remote APs., Occasionally WNAP210v1 hangs and require manual reboot of WNAP210., Occasionally there are silent reboot of Access Points managed by WC7520., If the new menu of High density bandwidth does not show up, clear the cache and temp files of web browser and refresh the page., Using the Download Link below, download and extract the new firmware to a convenient place such as your desktop. The filename after extracting is, , , , Log into the WC7520, Select, >, from the main/submenu., In the Firmware Upgrade section, select Local File and click, Locate the downloaded file and click, This will start the software upgrade to your WC7520.  This may take some time., At the conclusion of the upgrade, your WC7520 will reboot.",https://www.downloads.netgear.com/files/GDC/WC7520/wc7520_m5-2.5.0.26.zip
Netgear,WC7520,2.5.0.35,07/08/2020,,",, Stack password across primary and secondary members have to be same., ,, AP Led state fixes., ,, Allow UK zipcodes while registering the product information., ,, DHCP server bug fixes., ,, Captive portal bug fix., ,, Security fixes that takes care of some reported vulnerabilities in accessing controller through UI., Using the Download Link below, download and extract the new firmware to a convenient place such as your desktop. The filename after extracting is, , , , , Log into the WC7520, Select, >, from the main/submenu., In the Firmware Upgrade section, select Local File and click, Locate the downloaded file and click, This will start the software upgrade to your WC7520.  This may take some time., At the conclusion of the upgrade, your WC7520 will reboot., If you encounter any issues with the web interface of the system following the upgrade then please clear your browser cache, restart your browser and try again.",https://www.downloads.netgear.com/files/GDC/WC7520/WC7520_V2.5.0.35.zip
Netgear,WC7520,2.5.0.28,11/28/2016,,"This release contains Bug fixes for connectivity issues with Apple iOS Clients like iPhone and iPad., L3 roaming will have impact if the Managed APs change IP address after tunnels are established., In a working environment with External Radius Authentication, if the Authentication server is changed from External to Internal Authentication, immediately after the change clients cold connect using the older security cache. If the client disconnect to timeout, new authentication will be done., After APs are removed from managed list they must be rebooted to stop broadcasting the previously configured SSIDs, Internal Radius server will not function as expected while importing certificates created using openssl higher than version 9.81., Upgrading 380Rv2 from managed to standalone need an intermediate firmware upgrade., Standalone APs needs to be converted to managed image before deploying them as remote APs., Occasionally WNAP210v1 hangs and require manual reboot of WNAP210., Occasionally there are silent reboot of Access Points managed by WC7520., If the new menu of High density bandwidth does not show up, clear the cache and temp files of web browser and refresh the page., Using the Download Link below, download and extract the new firmware to a convenient place such as your desktop. The filename after extracting is, , , , Log into the WC7520, Select, >, from the main/submenu., In the Firmware Upgrade section, select Local File and click, Locate the downloaded file and click, This will start the software upgrade to your WC7520.  This may take some time., At the conclusion of the upgrade, your WC7520 will reboot., If you encounter any issues with the web interface of the system following the upgrade then please clear your browser cache, restart your browser and try again.",https://www.downloads.netgear.com/files/GDC/WC7520/WC7520_V2.5.0.28.zip
Netgear,WC7520,2.5.0.39,07/08/2020,,"Fixed the issue where the AP210 continuously reboots during change from standalone to managed operating mode., Fixed authentication security vulnerabilities., Fixed BSSID mismatch between AP and controller., Using the Download Link below, download and extract the new firmware to a convenient place such as your desktop. The filename after extracting is, , , , , Log into the WC7520, Select, >, from the main/submenu., In the Firmware Upgrade section, select Local File and click, Locate the downloaded file and click, This will start the software upgrade to your WC7520.  This may take some time., At the conclusion of the upgrade, your WC7520 will reboot., If you encounter any issues with the web interface of the system following the upgrade then please clear your browser cache, restart your browser and try again., When using Stacking setup,  there is no issues if you have same password on Stack primary and secondaries., If there is different passwords on Primary and Secondary, First destack, change the password on primary and secondaries to same password and stack back., Now upgrade.",https://www.downloads.netgear.com/files/GDC/WC7520/WC7520_V2.5.0.39.zip
Netgear,WC7520,2.5.0.24,07/08/2020,,"Fixed for AP reboot issues reported by WC7520 products customers., DHCP server editing issues resolved., List of Active SSID present in a/b/g modes are displayed properly., SNMP daemon crash while getting client detail table is fixed., Beacon interval changes from 100 to 320 milliseconds if the number of WLAN is more than 4., L2 Roaming between 2.4Ghz and 5 Ghz radios issue fixed., Number of clients getting blocked will be reduced., L3 roaming bugs were fixed., Auto channel will improve., L3 roaming will have impact if the Managed APs change IP address after tunnels are established., In a working environment with External Radius Authentication, if the Authentication server is changed from External to Internal Authentication, immediately after the change clients cold connect using the older security cache. If the client disconnect to timeout, new authentication will be done., After APs are removed from managed list they must be rebooted to stop broadcasting the previously configured SSIDs., Internal Radius server will not function as expected while importing certificates created using openssl higher than version 9.81., Upgrading 380Rv2 from managed to standalone need an intermediate firmware upgrade., Standalone APs needs to be converted to Managed image before deploying them as remote APs., Occasionally WNAP210v1 hangs and require manual reboot of WNAP210., Occasionally there are silent reboot of Access Points managed by WC7520., If the new menu of High density bandwidth does not show up, clear the cache and temp files of web browser and refresh the page., Using the Download Link below, download and extract the new firmware to a convenient place such as your desktop. The filename after extracting is, , , , , Log into the WC7520, Select, >, from the main/submenu., In the Firmware Upgrade section, select Local File and click, Locate the downloaded file and click, This will start the software upgrade to your WC7520.  This may take some time., At the conclusion of the upgrade, your WC7520 will reboot.",https://www.downloads.netgear.com/files/GDC/WC7520/WC7520-V2.5.0.24.zip
Netgear,WC7600v1,5.1.0.18,07/08/2020,,"Fixes for AP370 upgrade issue from 4.x and 5.0.x to 5.1.0.17.., Fixes for UI display bug “Monitoring:AP:Details” which shows incorrect SSID for clients., Improvements in Captive portal customization., SNMP traps are not supported in WC7600 firmware., Wireless client separation features do not work when clients are connected on different APs on same profile., Captive portal unauthenticated clients are able to send and receive multicast traffic., Captive portal authenticated clients require re-authentication when roaming from Primary Controller managed AP to Save Controller managed AP or vice versa., Wireless fixed data rate setting for WNDAP660/WNDAP620 not supported. This firmware will support only Best data rate.",https://www.downloads.netgear.com/files/GDC/WC7600/WC7600_V5.1.0.18.zip
Netgear,WC7520,2.5.0.31,11/28/2016,,"Fixed issue where captive users are showing incorrect time when client roams., Improved Apple client’s connectivity., Improved DFS channel selection., Fixed issue where in rare cases that client is connected but cannot send data., Using the Download Link below, download and extract the new firmware to a convenient place such as your desktop. The filename after extracting is, , , , Log into the WC7520, Select, >, from the main/submenu., In the Firmware Upgrade section, select Local File and click, Locate the downloaded file and click, This will start the software upgrade to your WC7520.  This may take some time., At the conclusion of the upgrade, your WC7520 will reboot., If you encounter any issues with the web interface of the system following the upgrade then please clear your browser cache, restart your browser and try again.",https://www.downloads.netgear.com/files/GDC/WC7520/WC7520_V2.5.0.31.zip
Netgear,WNAP210v1,2.1.5,11/28/2016,,"Fixed the issue where PING loss is observed with M3 mobile PDA., Fix the issue where EAPOL handshake fails frequently in congested environment during group key update and initial 1x authentication., Fixed slow response in GUI issue when wrong DNS server address is configured., Fixed QC-265 & 266 issue, client connected to each band but only shows in 2.4GHz band, Fixed a web application security problem where “recreate.php” is accessible without authentication., Fixed security issue where passwords are stored and exchanged in plain text format., Fixed the security issue where authentication is missing for critical functions., Fixed the issue where Wireless clients not associated to AP after upgrading from 2.1.4 to 2.1.5., Apply button is not active when scheduled wireless ON/OFF time is changed in IE6 and IE7 browsers. It works well in IE8.",https://www.downloads.netgear.com/files/GDC/WNAP210V2/WNAP210_V2.1.5_firmware.zip
Netgear,WNAP210v1,2.1.4 (For North America & World WideReleases),11/28/2016,,,https://www.downloads.netgear.com/files/GDC/WNAP210V2/WNAP210-Firmware-version-V2.1.4.zip
Netgear,WND930,2.0.3,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/WND930/WND930-Firmware_V2.0.3.zip
Netgear,DGN2200v3 – N300 Wireless ADSL2+ Modem Router,1.1.00.25,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/DGN2200V3/DGN2200v3-V1.1.00.25_1.00.25NA.zip
Netgear,DGN2200v3 – N300 Wireless ADSL2+ Modem Router,1.1.00.24,11/28/2016,,Fixed TCP port 32764 issue,https://www.downloads.netgear.com/files/GDC/DGN2200V3/DGN2200v3-V1.1.00.24_1.00.24NA.zip
Netgear,WND930,2.0.4,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/WND930/WND930_V2.0.4_firmware.zip
Netgear,DGN2200v3 – N300 Wireless ADSL2+ Modem Router,1.1.00.23,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/DGN2200V3/DGN2200v3_V1.1.00.23_1.00.23NA.zip
Netgear,EX6000 – AC750 Dual Band WiFi Range Extender,1.0.0.24,11/03/2017,,,https://www.downloads.netgear.com/files/GDC/EX6000/EX6000-V1.0.0.24_1.0.14.zip
Netgear,EX6200 – AC1200 Dual Band WiFi Range Extender,1.0.3.74_1.1.109,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/EX6200/EX6200-V1.0.3.74_1.1.109.zip
Netgear,EX6200 – AC1200 Dual Band WiFi Range Extender,1.0.0.52_1.1.90,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/EX6200/EX6200-V1.0.0.52_1.1.90.zip
Netgear,EX6000 – AC750 Dual Band WiFi Range Extender,1.0.0.20,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/EX6000/EX6000-V1.0.0.20_1.0.11.zip
Netgear,EX6000 – AC750 Dual Band WiFi Range Extender,1.0.0.10 (Initial Release),11/28/2016,,,https://www.downloads.netgear.com/files/GDC/EX6000/EX6000-V1.0.0.10_1.0.6.zip
Netgear,WNA1000Mv2 - G54/N150 WiFi USB Micro Adapter,1.0.0.3 (Supports Win10),11/28/2016,,,https://www.downloads.netgear.com/files/GDC/WNA1000Mv2/WNA1000Mv2_V1.0.0.3_Setup.zip
Netgear,EX6000 – AC750 Dual Band WiFi Range Extender,1.0.0.28,01/22/2018,,,https://www.downloads.netgear.com/files/GDC/EX6000/EX6000-V1.0.0.28_1.0.16.zip
Netgear,WNA1000Mv2 - G54/N150 WiFi USB Micro Adapter,1.0.0.1,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/WNA1000Mv2/WNA1000Mv2_V1.0.0.1_SW.zip
Netgear,R6250,1.0.0.72,11/28/2016,,,https://www.downloads.netgear.com/files/GDC/R6250/R6250-V1.0.0.72_1.0.71.zip
Netgear,WNA1000Mv2 - G54/N150 WiFi USB Micro Adapter,1.0.0.2 (Supports Win10),11/28/2016,,,https://www.downloads.netgear.com/files/GDC/WNA1000Mv2/WNA1000Mv2_Setup_v1_0_0_2.zip
Netgear,R6250,1.0.3.6,11/28/2016,,"Fixed the IOT issue for some USB 3.0 storage devices., Fixed the IPv6 auto detection issue in certain cases., Fixed large file copying issues., Fixed NTP issue on router could not get system time update.",https://www.downloads.netgear.com/files/GDC/R6250/R6250-V1.0.3.6_10.1.3.zip
